Pk,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-1.5116471,-1.923427,0.369679,-2.8117516,0.28523815,-0.8904277,-0.94501835,0.3245243,0.021718727,-2.5170305,-1.6807115,1.8317012,0.9542991,0.68965375,-0.63525164,-2.1488352,-0.1603885,1.0026835,0.60844624,2.8970819,-0.59190565,-0.07412189,-0.78565204,0.6564644,-0.24179015,0.8967101,0.7786068,-2.3838503,1.841054,0.11453798,0.271577,-0.14547837,0.7321078,0.9407805,0.32482025,-0.9329024,0.058664594,0.20698725,1.5294607,-1.5948179,-0.6047369,0.14250445,-0.39745602,-1.9643278,-2.3894632,1.331132,-0.7435377,-1.3927096,0.5168847,-0.48162124
0,-3.8691275,-1.1693906,0.16743903,-2.9259026,-0.8967264,-1.8696704,0.17714979,-0.55829495,-0.16441362,1.4079041,0.6684421,0.23934412,-1.0043646,-0.93174094,0.53559154,-1.092453,0.6449892,-1.5549595,1.2384473,-1.3309441,0.80163467,1.5804902,1.554485,-1.7274508,-0.972701,-0.26699948,-0.1226082,1.5191705,-1.0405644,2.565671,-1.3903978,-1.2354217,0.56372386,-0.29732975,2.0714717,1.6823603,-3.021077,-1.8036636,-0.063000575,1.0232823,-0.15562288,-0.6733548,-1.4823579,-1.7749125,-1.4235523,-2.133873,-1.0983267,-2.065904,-1.1183883,-0.75791085
398,-4.948427,-1.0827663,1.7403642,-3.5977736,1.1090568,-2.1585143,2.6056974,-0.13978583,-1.5430008,0.27948245,-1.6780142,1.3403131,-1.4858974,-1.9680219,0.13150536,1.8608788,2.7936532,0.12426132,1.4029315,-1.9235377,2.0892713,-0.32127255,2.3633633,0.07368213,0.12831615,0.23587652,-1.2729176,-0.010757081,0.5485551,0.19183473,-0.24347706,-0.041491065,0.16070658,1.5700094,-0.4167435,-2.0415988,0.16432749,1.2091967,-0.8872606,-1.0071822,-0.99319017,-1.9860724,1.794491,-1.4785985,-2.3332286,-0.7010492,-1.776357,3.331634,-0.15557152,-1.2100571
0,-0.012877978,-0.24876124,-0.5017319,-0.67876655,1.9435102,0.7162532,1.3200215,-0.8467331,-0.59280604,-3.690372,-0.09884924,-0.7866296,0.6404381,0.853548,0.5687388,1.8973074,2.0252523,-2.4238274,0.19371857,1.2876831,2.6472967,-0.55503833,-2.494553,-0.5228484,-0.30347285,0.75031704,2.096613,0.6383226,-1.5839328,2.1997826,1.3771825,0.18838495,-0.89629704,-0.47667098,-2.1990206,-1.7467177,-1.0426619,0.015661309,-1.851992,1.0001333,3.0864642,0.98302275,-2.8523974,-0.51424944,-1.9122342,-0.51274365,2.5463321,-0.147988,1.0096586,0.50313365
0,-3.1480772,-1.8932536,1.246878,-3.5210774,-1.5492775,-2.106943,-0.6167319,-0.88274026,-0.6486881,1.8017374,1.6911323,0.7634221,-1.5466921,-2.6009247,3.293717,-1.9651146,0.019916527,0.55452913,0.3556789,-1.1936378,1.5304675,0.6426132,-1.8403785,-0.6717728,-0.9403321,0.35331148,0.19594623,-0.49312803,0.09067966,1.2212175,0.8244863,2.1358397,1.0066557,-0.95600426,-0.18943916,1.2545584,-1.7474066,2.0399373,-0.9371348,-0.57503444,-1.2618037,1.7035583,-0.050921243,-0.96581423,2.1622171,-0.12242615,0.10039193,0.18151137,0.1709689,-3.0241947
15,11.272583,1.2817488,-1.4020296,-1.8049624,0.89980084,0.6458306,-0.08699367,-1.4508159,-0.9101173,-0.057367176,0.3807907,1.7077991,-0.76929224,-1.8962579,-0.43995905,1.6822631,0.13206361,-1.4269736,-1.7384564,0.7123744,2.0295966,0.42946586,-0.9681423,0.8072022,-1.6751881,-0.4508851,-0.4442649,1.7826041,-0.2817699,0.025241612,2.2030203,-1.5781046,-0.7544736,0.8206891,0.07653388,0.7862765,0.4366844,1.0378839,-0.08832873,3.6389966,-1.3728949,-2.4045784,0.11057207,-0.8390008,-0.13485831,1.2513859,-0.39385056,0.62076914,-0.08278084,0.8469842
0,-5.161994,-1.5431194,-0.12740812,-3.2553592,-1.1767474,-2.7000942,-2.473753,-1.5677811,0.094979726,1.6978188,1.2893037,-0.46440092,-1.752345,2.7240543,-3.1200292,-0.17677973,0.8492021,0.86814374,-0.91525584,-0.097200796,-0.1113765,1.397991,0.8459148,1.1170843,-2.2070549,-0.38045773,-0.2426488,-1.0006784,-0.72459275,0.90732884,-2.352735,0.111333854,-0.24521649,0.5844412,0.14186521,-1.4614646,0.5404698,-0.59544456,-0.18085793,-0.7667017,3.4062881,2.71705,-1.9284588,-0.64379656,-1.7662055,-0.16984616,0.41138697,3.82809,1.6354574,0.46181294
81,6.084416,0.15655498,-0.7141776,0.5122343,8.153327,-0.7301015,-1.1615636,-1.1249392,-1.8522615,-2.0997958,0.6505448,2.3375843,-2.4208567,-0.99042636,0.674751,-0.028798643,-0.0032883158,1.6203856,-1.8659827,-0.92185724,0.051155053,0.09493557,-1.7986584,0.45269695,0.5287563,3.399132,0.0050807693,0.5583325,-2.1999016,0.6907716,-1.6583757,-0.54225665,3.0332758,-0.28778023,-0.37445042,1.2656839,-1.6790789,-2.191466,0.77258474,1.2625952,1.5786765,-2.0545664,-0.9157884,0.4451421,-1.7600243,-0.6661211,0.55655336,2.0220768,4.580472,0.30454925
15,9.83507,-1.2304106,-1.5484262,-1.9885614,2.1772964,-1.8813115,-2.7355928,-0.009058134,-0.1964626,-1.2823976,0.09842899,1.1254909,1.5138538,0.9855537,-1.351123,-2.5735066,0.93459994,0.78477865,-0.79742867,-0.7816956,0.40878096,1.0620488,1.1719488,-0.22449823,-0.8791003,0.76950896,2.3020144,-1.5025513,-0.3338007,0.24948968,-1.5979402,0.95424384,2.207311,-0.5217397,-1.5373296,0.4653836,0.41316524,-0.2638428,2.2732494,-0.1525828,0.009398848,-0.48097238,2.057842,-0.36740962,1.1802117,-1.4057868,1.2671096,0.6347087,-0.046846878,0.4394846
48,4.0157423,0.98825127,-0.21250331,0.87482333,5.456948,-0.52182233,-0.11392358,-0.24976784,0.2543668,-1.8020401,-0.6543175,2.3345068,-1.5167316,-0.40612933,2.1033974,-0.9628627,0.19520822,-0.29287606,-1.9144717,1.1584847,-0.2688217,1.331304,0.11887086,-2.3453045,-1.6324159,1.5885745,-0.18157427,1.4505377,-0.17334063,0.22906603,1.3348993,-1.2891477,1.1913669,1.6673672,0.6806606,-1.2181184,0.7527669,-1.378186,-0.3843348,0.6954949,-0.9810651,-0.03519902,0.41450083,-0.6251097,-1.8538407,-0.41975722,0.50606424,0.3388218,-1.5271344,-1.3272538
48,7.100634,1.5857497,-1.4795417,0.01789442,5.808223,-0.4892814,1.1560087,1.9844322,0.13720648,-0.8831536,-1.5328633,0.615477,-2.2559319,0.5732151,0.5888838,-0.28884497,1.1091864,1.8198705,-0.21638723,-1.9714073,-3.1677408,1.3077226,-1.6846731,-0.06907592,-0.024621954,-0.8565175,-0.7304625,2.920529,-3.8911414,-0.6553802,0.6582395,0.671482,-0.062214106,-1.9945267,-0.34138155,-0.46462747,-1.6015108,0.54167753,-1.9503484,0.88461053,-1.3889304,1.8802818,1.718318,0.9697333,-0.9503886,-0.34287646,1.4092479,-0.310896,-1.2166414,-0.817976
0,-2.58187,-1.874673,-0.044000376,-2.8552713,0.37074426,-2.1339934,-0.27558503,-1.0579183,0.6756722,1.4856008,1.0084573,0.45852968,-0.19308992,1.6037917,-0.66685426,1.682405,1.1316717,-0.40749335,0.7371732,2.501555,1.2681626,0.94604033,-0.29809505,1.4081415,1.955606,1.3802583,1.4942696,-0.041901078,-1.4878839,3.7840364,0.90521497,-0.9023814,-1.4973156,-0.13750993,-0.26005444,1.1129224,-0.10634973,0.37756562,2.3073452,-0.9935273,0.9821791,-1.5705943,1.0700668,0.27837577,-0.45749217,3.3963404,-1.0011768,1.927129,0.13786246,1.646879
0,-5.303549,-1.2187074,-0.19261989,-2.0582757,0.948002,-0.3121302,3.981981,0.93292594,0.84730047,2.7259045,-3.0958629,1.3331085,-0.2477105,0.57888037,-0.22803298,-2.703346,-2.8855977,-0.14879271,-1.420222,1.9024705,-0.4052143,-0.63016266,3.24489,-0.99062014,0.6654556,-0.6670762,-2.2304568,-0.17397325,2.1156967,5.349609,0.70367545,1.8372926,-0.53104,1.34853,1.3766783,2.859805,-0.7776614,2.0038848,-1.3517182,2.6079576,2.383035,-0.6048716,0.98415554,-1.6312487,0.93727165,-2.5578568,1.2237269,-1.4648343,1.9633203,-0.28966382
1016,-2.8688884,-9.729536,-0.3671981,10.274635,-1.6766114,0.7535695,-1.4139254,1.5563695,-1.5746949,-1.6776127,-0.9290032,-1.4028594,3.2331417,-0.26016304,1.3431927,-1.0538325,0.53476244,-1.0559567,-1.7164166,0.5822198,0.43264735,-1.0897428,0.7588639,-1.0035262,-0.6059829,0.92519283,-0.998162,1.5240366,-1.7737072,-1.7832143,-0.37651965,1.3576251,0.4178022,3.0551665,0.20889801,-0.23881081,-2.3808124,-0.8048796,1.4293011,2.4026077,1.3323096,0.2603619,-0.07449298,-1.1848259,-0.784512,1.3357593,1.0377554,-2.0103118,-0.73791593,1.9786711
15,9.22797,-0.025791895,-0.64624935,-1.5885688,-1.6396646,0.8399714,-1.2631066,0.13634343,0.18591028,1.5306021,-0.27518797,0.8576167,1.5301846,-0.046452165,0.15869422,-1.9271382,1.4795449,2.1045527,-0.3078007,-1.474784,0.980809,0.060736086,0.5641151,0.41930762,-0.7444738,-0.6300334,1.7668878,-0.14976381,0.82603824,-0.19998144,-0.13296786,0.8349608,-1.8498925,0.01719581,0.2538416,0.048376236,0.228587,0.16709356,-1.5643659,-2.601206,1.9283324,-0.43551776,0.012103029,-0.6715716,0.94720125,-0.15032066,-2.0086896,0.025067022,1.3290586,-0.7382202
0,-5.7489142,-0.56316036,0.8296873,-2.4400113,-1.0257599,1.1220869,1.7626936,1.3331618,0.072446086,-2.3282382,-2.6226711,2.4031553,-6.347455,2.210375,3.0165102,-3.9951262,-2.110174,1.462455,-1.3659164,-1.2281972,3.204936,0.27400565,-1.2061421,2.6894038,-0.58991,2.3098025,-1.321938,-1.687479,-0.9378589,-3.1605148,1.005614,-3.0354862,4.265459,-0.39574695,-4.235532,3.500605,1.1485273,3.0067623,-0.70425785,-2.2469,0.46385378,-0.42214996,-0.3359718,-1.8533633,-2.3182456,-0.16386059,-2.5722437,-0.5138611,-0.25519422,-1.6184343
21,8.021591,0.17113954,0.7555149,0.53020376,0.30587745,-0.67913395,1.2398582,0.19867684,0.5983361,-0.87453586,-0.4566264,-0.03242955,-1.0252855,2.0741396,0.7231572,-1.5966372,-1.1654676,0.9433067,-0.4918825,1.1362268,1.6149292,-0.1818591,1.6713613,1.2888199,-1.5029397,-1.8199071,1.7231308,-0.09998798,0.71335423,0.16338453,3.2768803,-2.3525777,-0.8483972,-1.7657838,-1.3788162,-1.9921621,-2.416605,1.6323695,-1.4825134,0.3532401,2.5144982,0.66271263,0.06237742,-0.10125554,-3.2669575,0.94134426,1.3230264,0.2531141,-0.67156863,1.3014166
95,6.431356,2.2057407,-0.12393507,2.8411815,-0.73825306,0.8495429,2.1838498,0.6325404,2.6502569,5.1991158,1.3124601,-0.35907358,-0.024723023,0.3206412,0.6858167,-1.1387242,2.1332026,-0.6296501,-0.7685394,-0.6180846,0.5138156,-0.033874188,2.101241,0.58033526,-2.2363794,-2.176092,0.24274908,0.15717226,-3.0623438,-2.3801548,-0.9614337,1.6522849,-1.7058401,-2.085475,-3.3186078,0.49173975,-0.12202905,0.8780284,0.6268805,-0.86337394,-1.5465574,-3.2622547,-0.25632742,1.2987255,0.46346766,1.8318564,1.8786461,-3.2788477,0.049900502,-3.1238708
0,-4.7570496,-1.101253,-0.2769892,-2.738548,0.37133434,-2.0156114,0.39181376,-1.2424182,1.4808353,0.11445763,0.5718015,-0.1602302,1.6574663,0.0975109,0.82197756,0.3838093,0.47453874,0.4971425,-1.664615,1.3840951,-0.57292634,-0.6832905,-0.9285275,-1.3778956,-3.3373597,0.8343437,-0.14706463,0.55493176,0.91639924,3.0004961,-0.91113204,0.89146256,-0.101659134,-0.7987882,-0.1418668,-2.8674746,-1.3151051,1.051049,-0.56194407,1.0127716,-1.2505803,0.66949457,1.2564603,0.052686002,0.48835462,1.2446495,-0.81519705,2.0139263,1.2100029,-0.9078764
20,-3.983224,-2.0780473,0.51222795,-2.8224652,-0.8246987,-4.2433,-1.5583984,0.09615619,0.709543,2.6362865,0.4604212,-0.7503933,-0.61093056,0.7020241,1.308969,-0.09145065,-0.51671976,-1.4148575,0.28930426,-0.36263677,0.6055371,-1.1072524,-0.5798413,0.741421,1.8263918,1.412061,0.5877748,-2.038724,0.54057217,1.4255555,-0.04667333,1.2663326,0.1838496,0.5974712,-0.23583919,0.7641074,-0.69443053,0.2147444,0.20696095,-0.67570454,-0.9629977,1.2387965,-1.4985732,0.23599356,1.6127318,0.39611298,-1.4373955,1.338909,1.4357953,-2.0832946
49,-4.813924,11.392111,0.018316455,4.932305,0.4338899,-4.262577,-0.4970858,1.1732501,-3.5922563,-0.1884007,-1.2126694,-3.9876919,0.80826396,-1.676408,1.8779205,-5.080575,-1.250595,-2.8341715,-5.3347774,-0.3143837,-2.9506392,0.699995,-1.3276769,0.99297714,-0.03752403,0.18281876,-1.7813271,0.6185241,-4.8776116,-5.7396226,2.039468,-1.7031492,2.0726666,2.8910975,0.8896814,4.93627,3.3523657,-5.0587234,-0.37046355,-0.44802782,-0.7218506,0.9991613,-1.703223,-0.24368232,-0.02678396,1.0683162,-1.8882086,-2.1852708,-1.3391162,1.8060207
81,8.815312,1.396738,-1.654501,-0.9904145,7.241312,-0.6760213,-1.6312023,0.617485,-0.53453296,0.123852275,-1.5027999,0.50793487,0.6648255,-0.9222218,1.2275363,1.0743248,0.0011456874,1.347087,0.51982695,-1.0097291,-1.8842844,0.48803046,-3.4184678,-1.1022803,-0.098785765,0.6066207,-0.3737624,3.1862326,2.095928,-1.3818121,-0.68920076,-2.9946296,-0.44788498,1.3143762,0.6864761,0.73324203,-0.825934,0.25170147,0.17148772,2.7439525,-0.89305043,-1.9739306,0.10010602,-1.6056589,-0.8423027,2.3348343,-1.9657968,0.23353653,-1.3218408,1.6440053
0,-1.8131274,-1.0404674,0.34125334,-2.7834682,1.5732849,-1.1728265,-0.8754497,0.85270214,0.9138082,-2.0914161,0.4044662,0.5539456,-0.12137803,-1.3908938,-1.7151506,-1.5743273,-0.6857246,1.5040231,-2.3403666,0.88317657,-0.55529165,-0.3434465,-3.6932752,-0.583241,3.1054144,-3.545463,-0.1135053,0.40868214,-0.7142468,1.3533704,1.7002227,-0.7820335,2.8795218,1.3536749,-1.0858328,0.09853985,-0.07993414,-1.0227484,1.7035598,-1.5992781,1.8677645,-0.39339772,1.3348016,1.0548872,-2.3949258,-2.649735,-2.2636476,-1.4245833,0.5979552,-0.91919833
48,6.3207707,1.3814852,-0.008141472,1.2375225,5.131896,-1.034189,-2.850577,-1.5866258,-3.5570898,-2.1525464,-0.60186577,-0.23360762,-1.2204316,-1.1646484,-1.319251,-2.9629872,2.0160954,0.2518012,1.5412164,3.5796285,-1.6546361,1.2522033,-0.91567546,-2.9018245,-0.9313906,-1.5890216,-4.1349125,0.23767135,1.2268357,4.3145204,-0.09758963,-2.316184,1.3921489,-2.597394,-1.9896436,3.2848752,1.5305735,-1.7204827,2.1905818,0.24033241,1.0128815,0.7519028,0.84148705,-0.8066248,-0.2914497,-0.4510131,2.9553983,-0.12968183,1.2502004,-0.5267637
0,-2.4046035,-0.1594862,-0.71950036,-2.0563989,1.5660865,0.9364018,1.3865789,1.1718885,0.2577677,-0.5494691,-1.6497614,-1.4896743,1.9262409,0.091394655,0.16589175,2.1082997,-0.8123714,0.33668384,-0.97513956,0.1289707,-0.49799943,0.8476425,-2.4755335,0.64120305,-0.5628703,-1.6901103,2.860613,1.0700822,0.61285245,-0.83346444,-2.0436573,0.59135526,1.3620257,0.8334013,-0.43075153,1.7081282,-0.38762492,-0.9529526,0.88674164,-0.057325028,-0.39445853,-0.4938918,1.5492,-0.21156183,0.33285436,1.4118093,1.6687957,0.24150726,0.88109255,-1.9662981
0,-4.2518578,-0.20356323,0.23024803,-4.287545,-0.12237799,-2.2950459,0.0055135903,-0.60507977,-2.8411078,1.7062951,-1.8075646,-0.9405756,0.36221936,-0.69215465,3.1715,-3.137517,-0.6535104,0.03918739,-0.79566115,-1.2717763,2.5595977,0.88247395,0.3172188,-0.88272995,2.6607504,-0.797019,4.4104433,-3.9204466,2.1344748,-0.057180293,0.55605423,-1.8772824,-0.11102572,-2.1550646,-2.0330048,3.082533,-0.7911444,0.14152177,1.093392,-2.3457065,-3.6540415,-2.1440327,0.39437103,-1.490211,2.7249792,1.5075799,1.8616062,0.112741336,-0.55741423,1.5154189
0,-5.1772566,-2.0057502,1.2683245,-2.8802876,-1.39448,-3.0717134,-0.59352946,-1.111207,-0.7903951,2.5016875,-1.00326,0.26534456,-1.0631158,0.8371942,-1.2101805,-0.2540473,0.4371747,1.3043438,1.5427545,1.841929,0.6033162,1.4306179,1.9735351,0.6276269,0.10442395,0.14121449,0.09837207,0.7665086,0.8611895,2.1591642,-0.081718214,-1.1544838,-0.09169663,-0.28655356,0.25977588,-1.4441837,-1.9086881,1.2663481,-1.0126593,-0.5658031,-1.5379161,0.58447355,-0.9425374,-0.5283797,-0.55382186,-0.057674292,-0.4894215,0.7534398,0.11594487,-0.51419955
0,-3.5830035,-1.5801842,-0.26392385,-2.4905171,-0.06288611,-1.4958707,1.870439,1.0925984,-0.3021394,-0.53243333,0.550575,-0.31291497,-0.8065124,-0.65772575,0.14261876,-0.5205135,0.68921715,0.89608854,0.9300421,0.8088701,-0.44920343,1.2284007,1.7323457,-0.7426727,3.2100074,0.01192405,-0.13024068,1.9451641,-0.25111583,0.09226391,-2.2051177,-1.7678851,-1.4334445,0.5430516,1.7454221,-1.0594412,-1.0361224,0.5463627,-1.1861488,1.2657543,0.48601186,-0.624647,0.2058046,-3.1718616,1.9324752,-0.11316347,-1.3336704,1.2164729,-0.044187207,-1.0821366
0,-3.2544494,-1.2160753,0.081967,-2.6168277,-1.3592483,-0.06813072,0.074830666,0.069807105,1.0262051,-4.2976046,-0.62410325,0.46923825,1.580632,-1.3424542,0.6943796,1.0201817,0.7340575,-1.1472521,0.060554974,-0.9456657,1.1249259,0.6710379,-0.33444962,-1.3468733,-0.31952626,2.204027,1.921066,0.4124902,-0.6422676,0.05580215,-0.06694423,-0.50947064,0.5802301,0.040251024,1.8117149,-1.3312217,0.19801913,-0.3734494,-0.7621032,-0.7319435,0.1490477,-0.12952729,0.27984738,-1.8535182,-0.7497606,2.614386,-0.62341505,-1.4183762,-1.7908965,2.6656241
813,-1.8603462,15.676382,-1.8852186,10.04769,-2.1254377,-2.5833044,0.8110804,-2.457033,-0.6113826,-3.5957568,1.6285298,-1.3517696,1.0259483,0.96846855,1.0956926,-1.8810258,0.934226,-1.7952831,-2.2108254,-1.3818676,2.0244932,-1.1123269,6.684027,-1.1023315,-2.0072134,1.0321457,0.8070286,1.632744,-0.86941284,-3.6131244,-0.71563524,3.8468156,0.8994282,0.38559374,-0.388454,-4.3001895,1.6496701,-2.326997,-1.5139428,-0.49055797,1.1021913,-1.9869409,1.9453561,2.3117692,0.8519122,1.1148933,0.10691467,0.5240067,0.95327604,0.57766485
0,-1.8582432,0.60115254,0.69684076,-2.9902139,2.9832642,0.18061523,3.2507024,2.6484892,-0.52776,-1.3447535,-2.2294943,-2.0563207,2.426565,-0.7429119,1.5002987,-2.106559,-1.2668774,-2.2981687,-3.0808647,1.4369687,0.46477938,3.7935274,0.3902055,-0.43673298,-3.5694242,0.29075825,-1.6965948,1.4375056,1.2046949,-1.9184737,2.6697774,0.7642013,0.51595604,-1.1191922,-0.73517203,-1.5303617,0.12936012,2.4171453,-2.137467,0.892384,-0.07146706,-2.279697,3.8561137,1.0256954,-0.31131124,1.5930846,1.8148527,0.25235486,-0.9137846,-3.8446338
131,-3.9613807,13.79488,0.36081347,7.1420727,-2.4686208,-3.0007517,0.8537073,-2.0616655,-1.0816395,-4.885586,-0.25939724,3.105154,-3.053082,-1.2803973,0.34096313,6.81688,0.27841276,4.11513,-6.139585,-1.2379764,0.29589647,-2.8700705,3.2730186,3.2501388,0.94123936,0.5383867,4.548903,-2.5399992,-1.9086527,-5.3220344,-1.5800022,0.6635311,8.113454,0.5539228,0.22549815,1.4948392,2.8115644,-3.638948,-3.080994,1.2792729,-0.6256443,1.6420565,-5.133661,-2.2592628,-2.0711627,4.0752087,-1.860535,-3.9971092,0.44929314,2.310832
0,-6.4113417,-1.640539,-0.15719561,-3.6050386,1.0161953,-0.36446506,1.9883617,0.25467506,0.58473784,2.0403447,-1.1128693,-0.60166967,1.4369333,0.12033542,-0.07710153,-0.26183027,-1.5879579,0.12530182,0.9026972,3.039683,0.20367725,-1.8805388,0.5308271,1.5975509,-0.26769778,-0.9126338,-0.28006268,-0.5727988,-0.737977,-0.5090735,-4.0766454,-1.395787,-0.70970416,-0.44188187,-0.30165234,-0.3363519,-1.4128296,0.20771573,-0.769932,-1.9965187,2.2700617,-1.1506966,-1.0329534,0.38592374,2.055091,0.81918955,1.8983407,-1.2617909,-1.0082157,0.8915343
9,-2.202904,-6.1685176,-1.1518748,5.7203274,-0.54585195,0.31224436,-0.5109415,-1.4378458,1.4729402,-0.5777424,1.1480479,-0.500115,2.1453674,0.6639012,0.17490102,0.80814105,3.3469672,-0.75463253,2.5360007,-1.3646982,1.2134306,-0.7098707,-0.6165578,0.11477341,0.12727726,0.4577791,-0.799823,1.1297972,-0.07421576,0.28856635,0.6143689,-0.6090978,-0.64764255,-1.7833232,-2.196638,-0.42040592,-1.1508833,-0.4474128,-1.0561954,0.9526839,-2.0270128,-0.1404104,-0.29750165,-0.9431971,-0.9336511,0.73756266,1.1120425,-0.611931,-2.6695943,1.7268313
0,-1.8650452,-1.6941314,-0.56211793,-4.236723,-1.0861344,-0.50838757,0.27148962,-0.7113072,-0.5659789,-0.7693329,-3.1868248,0.60942554,-1.0047506,-2.0610092,0.09122557,1.5963428,-0.24674685,1.2393512,-1.3135804,-0.88039774,-1.0001734,-0.8884494,-1.031948,3.9665794,-0.035788193,0.10960145,1.2419955,-2.9055338,0.8233845,-0.38920346,-0.38621482,0.7738845,-0.41711706,1.6452279,1.0740106,-2.1852808,-1.7746964,1.3572788,1.4693286,-0.4033512,-0.4957694,-2.5766969,1.9801956,0.15180212,0.022196293,4.1233006,-0.31825465,2.2407086,0.38868546,-2.0682049
0,-2.432321,-0.011111394,0.49282166,-2.970026,1.6686218,0.47520575,1.1158739,2.9295135,0.7721828,0.40892732,-2.5162795,1.1624758,1.1011919,2.4446678,1.3476862,1.8658448,-0.48370376,-1.3832917,4.024433,-0.48683763,0.95870394,-1.727019,0.9305192,3.6528401,-1.5345557,0.11873413,2.1990094,1.6935698,-2.5644987,0.6598176,-0.78404397,3.3620975,0.06306946,0.8484586,3.496496,0.7851571,-3.6610913,-1.8115289,-0.35185587,2.2073019,1.6492095,-1.5055189,0.8113176,1.3840264,-2.4275556,0.39649788,-1.3008463,-0.89636654,1.8071309,-0.20248811
0,-3.746181,-0.089246616,0.5406777,-0.97883284,0.006502625,-1.2895612,0.5648072,0.048907813,0.5321336,-0.30961835,1.3784398,1.2566429,-1.3123677,2.0816824,2.1022546,0.3005396,1.6130154,0.19826114,0.082621254,0.29405424,0.65673465,-2.8638654,-2.187857,3.067757,-0.20624714,1.7936822,0.96195906,-1.6264775,-2.631981,0.7013609,-0.58259046,-0.39483115,0.17172168,-2.7802505,2.3452058,-2.0093772,0.15811414,0.9420774,0.50470346,-0.7582347,1.1319344,2.3111322,1.3171226,-2.2077396,-1.1263855,0.16182584,0.88082075,-0.24087837,-0.57694405,-0.48807853
15,9.584812,1.2910931,-1.7180172,-2.064751,-1.4958376,0.3889286,0.7802547,1.1277605,0.5003905,0.6123064,-1.0978742,-0.23208168,-1.7848854,-1.1984693,0.18601844,-3.791507,-0.026732331,0.10106308,-1.4322414,0.4914592,1.2123456,-3.1164482,-0.68506765,0.92453134,-2.1507618,1.124613,-1.2385333,1.746267,2.1274004,-2.3483028,-3.66525,0.24994346,-1.9884216,-0.03743419,0.33612245,0.2596852,0.3416219,1.0619583,-1.1033118,3.4688776,1.9103942,1.0421195,1.1917992,1.6573938,-0.6756535,0.49125153,-1.86973,0.81309575,-0.9478952,0.911698
15,9.95784,-0.11941577,-0.4560737,-1.2559286,-3.6493678,-0.6516275,0.33138758,0.44283196,1.41877,-0.2200293,1.3202249,-3.311017,1.4712191,1.0814177,-1.8671016,-1.1568465,-0.28541523,2.5103722,0.9905889,-0.5215589,1.2642139,2.3961554,0.15635186,-1.5878636,0.20993975,-0.30829912,-2.000618,1.3034359,2.8060622,-0.0022953358,1.6782149,-0.114807926,0.10925154,0.827929,2.1537385,0.39181882,0.841289,-3.089214,-1.0351603,0.87687045,-1.2167964,1.7018384,-1.2034374,-0.60113513,-2.6297054,-0.029281965,-0.64984244,-0.6972465,1.7118903,-0.26711816
0,-4.7377353,1.8246455,-0.4010115,-1.0797637,0.06563284,2.5289037,-1.0015523,-1.7980922,-0.9445746,-0.9005124,-1.5797241,0.0023896976,-1.9986767,-0.52625483,-0.3334784,-2.4846213,-0.49233106,0.62883437,0.4955489,1.767688,0.7448681,2.2026725,0.65237683,-2.0959282,1.4852628,0.76252407,1.0644871,0.40156776,-2.221,-0.23225056,-5.3178596,-0.28435975,-2.29042,0.169103,-1.1370139,-0.79932845,0.7230811,0.9043255,-1.8816284,1.704699,-1.2399557,0.2352782,-1.4528319,-0.25828165,-1.2677431,4.05445,0.48143658,-0.25797403,1.1462058,-2.4816763
80,10.2737665,-0.10447659,-1.6157583,-0.85067135,1.6864778,0.5251329,-1.000115,3.0785902,1.0677681,2.2093344,-0.3258537,0.096287854,2.6632173,-0.87857056,0.15037386,1.32929,2.2752533,-0.5162504,0.26116347,-4.18246,-2.341903,0.14154944,-1.4349306,0.23524114,0.22163074,1.526682,1.169434,-0.8022397,0.65885746,-3.4819736,0.55093336,-0.61650044,0.84302026,0.0048829084,-1.2480171,1.2525837,-2.6465807,-1.2869145,0.53402185,0.15065797,-1.3106933,0.38382727,1.3158821,-0.4494331,0.6295009,-1.1177449,-0.38752228,-3.0443585,1.0632417,2.9875357
0,-1.1772387,-0.6411758,-1.1852647,-1.0594867,0.5048154,0.46996838,-0.064477555,2.6071956,1.7017819,-0.46040466,-0.50143725,-1.1710161,-2.610772,2.7414284,0.8768327,-0.9724135,-0.5800602,-2.1813745,0.44163838,-0.61410826,-1.1426843,1.9622732,-2.685787,-1.1909341,0.60945374,1.239548,0.96590567,0.5493567,-1.284114,0.9730524,-1.2931763,2.7133923,-0.910379,1.770599,1.2460116,0.23244835,1.8470476,0.8929714,0.31774724,-0.866007,0.5747109,-1.0066073,0.5887862,-1.6718599,-0.011291472,-0.42956403,-2.8845148,-2.235713,0.11265908,-2.2068353
